# measured optical dielectric function eps_r = eps1 + i*eps2 for single-crystal
# gold.
# https://journals.aps.org/prb/abstract/10.1103/PhysRevB.86.235147
# E (eV)    lambda (µm) eps1        eps2        n           k
2.927E-01	4.236E-06	-7.382E+02	1.230E+02	2.256E+00	2.726E+01
2.908E-01	4.264E-06	-7.475E+02	1.253E+02	2.284E+00	2.744E+01
2.889E-01	4.292E-06	-7.571E+02	1.277E+02	2.312E+00	2.761E+01
2.869E-01	4.321E-06	-7.668E+02	1.301E+02	2.341E+00	2.779E+01
2.850E-01	4.350E-06	-7.767E+02	1.326E+02	2.371E+00	2.797E+01
2.831E-01	4.379E-06	-7.868E+02	1.352E+02	2.401E+00	2.815E+01
2.812E-01	4.409E-06	-7.970E+02	1.378E+02	2.432E+00	2.834E+01
2.793E-01	4.439E-06	-8.075E+02	1.405E+02	2.463E+00	2.852E+01
2.774E-01	4.470E-06	-8.182E+02	1.433E+02	2.495E+00	2.871E+01
2.755E-01	4.501E-06	-8.291E+02	1.461E+02	2.527E+00	2.890E+01
2.736E-01	4.532E-06	-8.402E+02	1.490E+02	2.560E+00	2.910E+01
2.716E-01	4.564E-06	-8.515E+02	1.520E+02	2.594E+00	2.930E+01
2.697E-01	4.597E-06	-8.631E+02	1.550E+02	2.628E+00	2.950E+01
2.678E-01	4.629E-06	-8.749E+02	1.582E+02	2.663E+00	2.970E+01
2.659E-01	4.663E-06	-8.869E+02	1.614E+02	2.699E+00	2.990E+01
2.640E-01	4.697E-06	-8.992E+02	1.647E+02	2.735E+00	3.011E+01
2.621E-01	4.731E-06	-9.117E+02	1.681E+02	2.773E+00	3.032E+01
2.602E-01	4.766E-06	-9.245E+02	1.716E+02	2.810E+00	3.053E+01
2.583E-01	4.801E-06	-9.375E+02	1.752E+02	2.849E+00	3.075E+01
2.563E-01	4.837E-06	-9.508E+02	1.789E+02	2.889E+00	3.097E+01
2.544E-01	4.873E-06	-9.644E+02	1.827E+02	2.929E+00	3.119E+01
2.525E-01	4.910E-06	-9.783E+02	1.866E+02	2.970E+00	3.142E+01
2.506E-01	4.947E-06	-9.925E+02	1.906E+02	3.012E+00	3.165E+01
2.487E-01	4.986E-06	-1.007E+03	1.948E+02	3.055E+00	3.188E+01
2.468E-01	5.024E-06	-1.022E+03	1.990E+02	3.098E+00	3.212E+01
2.449E-01	5.063E-06	-1.037E+03	2.034E+02	3.143E+00	3.235E+01
2.429E-01	5.103E-06	-1.052E+03	2.079E+02	3.189E+00	3.260E+01
2.410E-01	5.144E-06	-1.068E+03	2.125E+02	3.235E+00	3.284E+01
2.391E-01	5.185E-06	-1.084E+03	2.173E+02	3.283E+00	3.309E+01
2.372E-01	5.227E-06	-1.101E+03	2.222E+02	3.331E+00	3.334E+01
2.353E-01	5.269E-06	-1.118E+03	2.272E+02	3.381E+00	3.360E+01
2.334E-01	5.312E-06	-1.135E+03	2.324E+02	3.432E+00	3.386E+01
2.315E-01	5.356E-06	-1.153E+03	2.378E+02	3.483E+00	3.413E+01
2.296E-01	5.401E-06	-1.171E+03	2.433E+02	3.536E+00	3.440E+01
2.276E-01	5.446E-06	-1.189E+03	2.490E+02	3.590E+00	3.467E+01
2.257E-01	5.493E-06	-1.208E+03	2.548E+02	3.646E+00	3.495E+01
2.238E-01	5.539E-06	-1.227E+03	2.609E+02	3.702E+00	3.523E+01
2.219E-01	5.587E-06	-1.247E+03	2.671E+02	3.760E+00	3.551E+01
2.200E-01	5.636E-06	-1.267E+03	2.735E+02	3.820E+00	3.580E+01
2.181E-01	5.685E-06	-1.288E+03	2.801E+02	3.880E+00	3.610E+01
2.162E-01	5.736E-06	-1.309E+03	2.870E+02	3.942E+00	3.640E+01
2.143E-01	5.787E-06	-1.331E+03	2.940E+02	4.006E+00	3.671E+01
2.123E-01	5.839E-06	-1.354E+03	3.013E+02	4.070E+00	3.701E+01
2.104E-01	5.892E-06	-1.376E+03	3.089E+02	4.137E+00	3.733E+01
2.085E-01	5.946E-06	-1.400E+03	3.166E+02	4.205E+00	3.765E+01
2.066E-01	6.001E-06	-1.424E+03	3.247E+02	4.275E+00	3.798E+01
2.047E-01	6.057E-06	-1.449E+03	3.330E+02	4.346E+00	3.831E+01
2.028E-01	6.114E-06	-1.474E+03	3.415E+02	4.419E+00	3.864E+01
2.009E-01	6.173E-06	-1.500E+03	3.504E+02	4.494E+00	3.899E+01
1.990E-01	6.232E-06	-1.526E+03	3.596E+02	4.570E+00	3.933E+01
1.970E-01	6.292E-06	-1.554E+03	3.690E+02	4.649E+00	3.969E+01
1.951E-01	6.354E-06	-1.582E+03	3.788E+02	4.730E+00	4.005E+01
1.932E-01	6.417E-06	-1.610E+03	3.890E+02	4.812E+00	4.042E+01
1.913E-01	6.481E-06	-1.640E+03	3.995E+02	4.897E+00	4.079E+01
1.894E-01	6.547E-06	-1.670E+03	4.104E+02	4.984E+00	4.117E+01
1.875E-01	6.613E-06	-1.701E+03	4.216E+02	5.073E+00	4.156E+01
1.856E-01	6.682E-06	-1.733E+03	4.333E+02	5.164E+00	4.195E+01
1.836E-01	6.751E-06	-1.766E+03	4.454E+02	5.258E+00	4.236E+01
1.817E-01	6.822E-06	-1.800E+03	4.579E+02	5.354E+00	4.276E+01
1.798E-01	6.895E-06	-1.835E+03	4.709E+02	5.452E+00	4.318E+01
1.779E-01	6.969E-06	-1.871E+03	4.844E+02	5.554E+00	4.361E+01
1.760E-01	7.045E-06	-1.908E+03	4.983E+02	5.658E+00	4.404E+01
1.741E-01	7.122E-06	-1.945E+03	5.128E+02	5.764E+00	4.448E+01
1.722E-01	7.201E-06	-1.984E+03	5.279E+02	5.874E+00	4.493E+01
1.703E-01	7.282E-06	-2.024E+03	5.435E+02	5.987E+00	4.539E+01
1.683E-01	7.365E-06	-2.066E+03	5.597E+02	6.102E+00	4.586E+01
1.664E-01	7.450E-06	-2.108E+03	5.766E+02	6.221E+00	4.634E+01
1.645E-01	7.536E-06	-2.152E+03	5.941E+02	6.344E+00	4.682E+01
1.626E-01	7.625E-06	-2.197E+03	6.123E+02	6.469E+00	4.732E+01
1.607E-01	7.716E-06	-2.244E+03	6.312E+02	6.598E+00	4.783E+01
1.588E-01	7.809E-06	-2.292E+03	6.509E+02	6.731E+00	4.835E+01
1.569E-01	7.904E-06	-2.342E+03	6.714E+02	6.868E+00	4.888E+01
1.550E-01	8.001E-06	-2.393E+03	6.927E+02	7.008E+00	4.942E+01
1.530E-01	8.101E-06	-2.446E+03	7.149E+02	7.153E+00	4.997E+01
1.511E-01	8.204E-06	-2.500E+03	7.380E+02	7.302E+00	5.053E+01
1.492E-01	8.309E-06	-2.557E+03	7.621E+02	7.455E+00	5.111E+01
1.473E-01	8.417E-06	-2.615E+03	7.872E+02	7.613E+00	5.170E+01
1.454E-01	8.528E-06	-2.675E+03	8.133E+02	7.775E+00	5.230E+01
1.435E-01	8.642E-06	-2.737E+03	8.406E+02	7.942E+00	5.292E+01
1.416E-01	8.758E-06	-2.802E+03	8.691E+02	8.115E+00	5.355E+01
1.396E-01	8.878E-06	-2.868E+03	8.988E+02	8.292E+00	5.420E+01
1.377E-01	9.002E-06	-2.937E+03	9.298E+02	8.475E+00	5.486E+01
1.358E-01	9.128E-06	-3.009E+03	9.622E+02	8.664E+00	5.553E+01
1.339E-01	9.259E-06	-3.083E+03	9.961E+02	8.858E+00	5.623E+01
1.320E-01	9.393E-06	-3.160E+03	1.031E+03	9.058E+00	5.694E+01
1.301E-01	9.531E-06	-3.239E+03	1.069E+03	9.265E+00	5.766E+01
1.282E-01	9.673E-06	-3.322E+03	1.107E+03	9.478E+00	5.841E+01
1.263E-01	9.820E-06	-3.407E+03	1.148E+03	9.698E+00	5.917E+01
1.243E-01	9.971E-06	-3.496E+03	1.190E+03	9.925E+00	5.996E+01
1.224E-01	1.013E-05	-3.589E+03	1.235E+03	1.016E+01	6.076E+01
1.205E-01	1.029E-05	-3.685E+03	1.281E+03	1.040E+01	6.159E+01
1.186E-01	1.045E-05	-3.785E+03	1.330E+03	1.065E+01	6.244E+01
1.167E-01	1.063E-05	-3.889E+03	1.381E+03	1.091E+01	6.331E+01
1.148E-01	1.080E-05	-3.997E+03	1.435E+03	1.117E+01	6.420E+01
1.129E-01	1.099E-05	-4.110E+03	1.491E+03	1.145E+01	6.513E+01
1.110E-01	1.117E-05	-4.228E+03	1.550E+03	1.173E+01	6.607E+01
1.090E-01	1.137E-05	-4.351E+03	1.612E+03	1.202E+01	6.705E+01
1.071E-01	1.157E-05	-4.479E+03	1.678E+03	1.233E+01	6.805E+01
1.052E-01	1.178E-05	-4.613E+03	1.746E+03	1.264E+01	6.908E+01
1.033E-01	1.200E-05	-4.753E+03	1.819E+03	1.296E+01	7.015E+01
1.014E-01	1.223E-05	-4.899E+03	1.895E+03	1.330E+01	7.125E+01
9.947E-02	1.246E-05	-5.053E+03	1.975E+03	1.364E+01	7.238E+01
9.756E-02	1.271E-05	-5.213E+03	2.059E+03	1.400E+01	7.355E+01
9.565E-02	1.296E-05	-5.382E+03	2.148E+03	1.437E+01	7.476E+01
9.374E-02	1.323E-05	-5.559E+03	2.242E+03	1.475E+01	7.601E+01
9.183E-02	1.350E-05	-5.746E+03	2.341E+03	1.514E+01	7.730E+01
8.991E-02	1.379E-05	-5.942E+03	2.445E+03	1.555E+01	7.863E+01
8.800E-02	1.409E-05	-6.148E+03	2.556E+03	1.597E+01	8.002E+01
8.608E-02	1.440E-05	-6.366E+03	2.673E+03	1.640E+01	8.146E+01
8.417E-02	1.473E-05	-6.596E+03	2.796E+03	1.685E+01	8.295E+01
8.226E-02	1.507E-05	-6.839E+03	2.927E+03	1.732E+01	8.449E+01
8.035E-02	1.543E-05	-7.097E+03	3.065E+03	1.780E+01	8.610E+01
7.843E-02	1.581E-05	-7.370E+03	3.212E+03	1.829E+01	8.778E+01
7.652E-02	1.620E-05	-7.660E+03	3.367E+03	1.881E+01	8.952E+01
7.461E-02	1.662E-05	-7.969E+03	3.532E+03	1.934E+01	9.134E+01
7.269E-02	1.706E-05	-8.299E+03	3.708E+03	1.988E+01	9.324E+01
7.078E-02	1.752E-05	-8.651E+03	3.894E+03	2.045E+01	9.523E+01
6.887E-02	1.800E-05	-9.028E+03	4.093E+03	2.103E+01	9.732E+01
6.696E-02	1.852E-05	-9.433E+03	4.304E+03	2.163E+01	9.950E+01
6.504E-02	1.906E-05	-9.869E+03	4.529E+03	2.225E+01	1.018E+02
6.313E-02	1.964E-05	-1.034E+04	4.770E+03	2.288E+01	1.042E+02
6.121E-02	2.025E-05	-1.085E+04	5.027E+03	2.354E+01	1.068E+02
5.930E-02	2.091E-05	-1.140E+04	5.301E+03	2.421E+01	1.095E+02
5.739E-02	2.160E-05	-1.200E+04	5.596E+03	2.491E+01	1.123E+02
5.548E-02	2.235E-05	-1.265E+04	5.911E+03	2.562E+01	1.154E+02
5.356E-02	2.315E-05	-1.337E+04	6.251E+03	2.635E+01	1.186E+02
5.165E-02	2.400E-05	-1.416E+04	6.616E+03	2.710E+01	1.221E+02
4.974E-02	2.493E-05	-1.504E+04	7.009E+03	2.787E+01	1.258E+02
